SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL
EAST RAJASTHAN,1984.00,1.20,0.30,0.00,0.30,0.30,32.50,147.90,272.00,108.80,0.10,0.00,0.00,563.30
EAST RAJASTHAN,1985.00,0.90,0.10,0.60,3.90,6.00,21.00,176.80,245.00,37.50,87.60,0.20,8.50,588.10
EAST RAJASTHAN,1986.00,3.70,21.30,1.10,0.60,24.40,54.30,312.60,146.60,18.70,6.60,0.00,0.10,590.10
EAST RAJASTHAN,1987.00,11.20,4.60,1.50,0.10,20.90,44.20,57.10,226.20,27.90,19.00,0.00,23.20,435.70
EAST RAJASTHAN,1988.00,1.90,1.40,6.40,4.30,2.20,96.40,229.80,204.30,82.30,10.30,0.10,0.70,640.10
EAST RAJASTHAN,1989.00,6.80,0.10,2.20,0.10,0.40,52.50,130.60,283.70,33.10,0.00,0.50,0.50,510.50
EAST RAJASTHAN,1990.00,0.00,27.50,1.00,0.70,18.90,75.40,229.00,253.30,162.30,6.10,5.10,0.80,780.10
EAST RAJASTHAN,1991.00,0.20,2.50,0.40,11.00,3.00,18.10,274.60,214.40,43.10,0.30,5.20,5.90,578.60
EAST RAJASTHAN,1992.00,7.10,2.30,2.90,0.50,10.40,18.00,244.90,260.20,125.80,42.20,8.50,0.70,723.60
EAST RAJASTHAN,1993.00,0.20,8.80,4.00,4.00,4.50,98.50,262.80,92.10,113.90,5.90,0.40,0.10,595.20
EAST RAJASTHAN,1994.00,23.30,0.90,0.50,7.10,4.50,116.60,319.30,259.80,106.80,0.00,0.40,0.00,839.20
EAST RAJASTHAN,1995.00,29.80,2.90,7.00,0.70,0.80,22.60,275.40,310.80,92.40,6.50,0.00,5.30,754.30
EAST RAJASTHAN,1996.00,3.80,5.20,1.40,3.00,8.50,118.20,202.60,256.00,103.40,13.20,0.30,0.00,715.70
EAST RAJASTHAN,1997.00,0.80,0.20,1.70,10.20,14.20,52.10,143.20,196.60,78.70,45.80,11.80,18.50,573.90
EAST RAJASTHAN,1998.00,0.00,1.80,3.70,3.40,2.20,46.40,145.90,118.10,114.80,36.70,2.70,0.00,475.80
EAST RAJASTHAN,1999.00,1.60,4.90,0.10,0.10,6.30,53.40,190.50,70.90,65.10,15.50,0.00,0.10,408.40
EAST RAJASTHAN,2000.00,0.30,0.60,0.40,2.30,21.00,20.20,270.60,95.50,28.70,0.40,0.00,0.10,440.00
EAST RAJASTHAN,2001.00,0.90,0.10,0.30,6.40,22.90,100.20,271.40,126.40,7.70,9.20,0.00,5.80,551.20
EAST RAJASTHAN,2002.00,1.60,11.00,0.10,1.20,8.60,71.40,13.50,130.60,41.20,0.80,0.80,4.50,285.30
EAST RAJASTHAN,2003.00,4.10,21.40,0.50,0.20,3.50,76.60,245.80,178.50,93.60,0.10,0.00,2.30,626.60
EAST RAJASTHAN,2004.00,2.50,0.00,0.00,2.20,9.30,52.80,105.80,380.90,24.70,27.50,0.40,0.10,606.20
EAST RAJASTHAN,2005.00,0.40,3.60,5.70,6.20,4.80,55.60,239.00,80.00,172.50,0.00,0.00,0.00,567.90
EAST RAJASTHAN,2006.00,0.00,0.00,11.90,0.40,13.10,73.80,215.90,341.50,88.90,2.40,0.10,0.50,748.40
EAST RAJASTHAN,2007.00,0.70,16.80,10.60,1.50,5.50,63.00,223.00,167.90,86.10,0.00,0.00,0.50,575.70
EAST RAJASTHAN,2008.00,0.10,0.00,0.50,9.00,22.10,160.60,166.10,167.90,112.70,3.00,2.40,0.10,644.60
EAST RAJASTHAN,2009.00,0.50,0.20,2.40,0.20,5.70,38.90,189.10,113.30,45.50,10.90,7.00,0.50,414.10
EAST RAJASTHAN,2010.00,1.90,2.40,0.50,0.40,0.70,27.30,196.20,275.90,128.90,0.80,49.50,5.00,689.40
EAST RAJASTHAN,2011.00,0.00,11.20,0.20,0.50,5.10,140.90,193.60,284.10,166.40,0.00,0.00,0.00,802.10
EAST RAJASTHAN,2012.00,1.90,0.00,0.00,3.60,9.50,11.20,170.50,365.00,131.30,0.50,0.00,0.10,693.60
EAST RAJASTHAN,2013.00,1.40,21.70,0.40,3.20,1.00,90.60,319.00,278.50,88.00,30.60,1.30,0.30,836.10
EAST RAJASTHAN,2014.00,28.40,10.00,6.40,7.30,8.40,23.50,197.10,261.00,136.90,3.20,0.00,1.10,683.30
EAST RAJASTHAN,2015.00,12.10,0.10,55.90,15.90,3.50,96.40,297.60,142.80,20.10,5.00,0.50,0.80,650.70
WEST MADHYA PRADESH,1901.00,25.80,5.80,5.80,2.80,2.10,41.20,228.90,349.90,47.90,5.60,0.00,2.40,718.20
WEST MADHYA PRADESH,1902.00,22.10,8.40,0.00,2.00,5.90,35.90,401.90,179.40,194.10,37.90,10.00,14.20,911.70
WEST MADHYA PRADESH,1903.00,5.30,0.00,0.00,0.00,22.30,50.60,304.90,261.10,250.20,55.10,0.00,0.00,949.60
WEST MADHYA PRADESH,1904.00,3.20,15.50,14.80,0.00,12.00,96.60,273.00,218.60,125.90,3.30,1.80,9.60,774.40
WEST MADHYA PRADESH,1905.00,3.50,4.40,1.10,0.80,3.00,36.10,326.30,137.60,183.50,0.30,0.00,0.00,696.50
WEST MADHYA PRADESH,1906.00,0.00,11.00,6.80,0.00,0.50,180.00,344.50,198.60,266.20,1.50,0.20,0.90,1010.20
WEST MADHYA PRADESH,1907.00,5.20,25.10,0.60,12.30,2.80,48.70,202.20,328.50,17.30,0.00,7.80,0.00,650.40
WEST MADHYA PRADESH,1908.00,12.10,0.60,10.10,1.50,1.90,104.50,368.80,281.90,48.50,0.50,0.40,1.80,832.60
WEST MADHYA PRADESH,1909.00,3.50,2.10,0.40,24.80,9.80,150.00,246.20,257.90,106.80,0.90,0.00,27.90,830.20
WEST MADHYA PRADESH,1910.00,1.50,0.00,0.30,0.30,0.70,171.00,183.50,273.90,244.10,50.30,33.80,0.00,959.50
WEST MADHYA PRADESH,1911.00,16.20,0.50,3.50,0.00,0.80,112.20,111.10,154.20,222.30,11.80,43.70,0.00,676.50
WEST MADHYA PRADESH,1912.00,2.10,8.40,0.10,0.40,2.20,48.00,322.30,264.40,94.80,2.00,60.60,1.90,807.30
WEST MADHYA PRADESH,1913.00,0.00,7.60,3.00,0.00,28.20,168.70,290.00,220.40,58.50,0.40,0.30,13.40,790.50
WEST MADHYA PRADESH,1914.00,0.00,2.60,7.40,4.10,13.40,127.70,352.60,155.20,154.70,6.30,10.70,1.70,836.30
WEST MADHYA PRADESH,1915.00,9.50,24.50,34.30,5.40,6.60,124.20,179.00,215.20,90.10,75.50,3.80,4.60,772.70
WEST MADHYA PRADESH,1916.00,0.00,8.60,0.00,0.20,17.70,220.00,242.50,474.40,153.40,76.80,25.50,0.00,1219.20
WEST MADHYA PRADESH,1917.00,8.30,23.10,4.50,1.90,62.70,184.30,316.60,338.00,275.40,94.40,0.00,0.10,1309.30
WEST MADHYA PRADESH,1918.00,0.30,1.50,2.00,0.10,10.20,100.50,124.20,202.90,50.60,0.50,14.20,2.50,509.40
WEST MADHYA PRADESH,1919.00,43.80,1.70,0.40,4.20,10.90,163.90,330.20,545.10,69.90,39.00,22.00,1.80,1232.80
WEST MADHYA PRADESH,1920.00,54.10,1.00,2.10,0.20,23.40,120.10,303.30,146.40,64.20,0.00,0.00,0.00,714.80
WEST MADHYA PRADESH,1921.00,28.60,0.30,0.00,0.00,0.00,136.80,187.30,215.30,238.90,1.30,0.00,0.00,808.70
WEST MADHYA PRADESH,1922.00,31.50,3.50,0.00,0.00,6.70,130.70,311.70,147.70,243.40,1.70,32.70,8.50,918.20
WEST MADHYA PRADESH,1923.00,0.90,2.70,8.40,2.60,3.50,12.10,561.60,296.20,173.60,0.70,1.20,7.60,1071.00
WEST MADHYA PRADESH,1924.00,11.90,3.40,0.50,0.60,2.00,34.30,346.50,335.60,208.40,68.20,0.20,19.50,1031.30
WEST MADHYA PRADESH,1925.00,0.00,0.00,0.00,0.00,34.90,165.70,260.10,146.60,37.80,1.20,45.50,1.60,693.50
WEST MADHYA PRADESH,1926.00,16.00,0.80,8.80,2.50,8.50,21.90,268.30,429.00,143.50,12.80,0.20,1.50,913.80
WEST MADHYA PRADESH,1927.00,0.00,1.70,6.50,0.50,1.60,78.30,334.20,217.70,74.10,36.80,101.20,20.20,872.90
WEST MADHYA PRADESH,1928.00,0.40,31.90,2.80,0.00,2.50,75.60,395.00,217.60,49.50,66.90,1.60,51.90,895.60
WEST MADHYA PRADESH,1929.00,6.30,8.80,0.10,4.80,0.70,108.50,288.00,215.50,88.80,1.60,0.00,5.50,728.70
WEST MADHYA PRADESH,1930.00,3.00,0.30,0.00,2.20,5.10,96.40,392.80,183.50,167.10,36.90,0.60,0.30,888.20
WEST MADHYA PRADESH,1931.00,2.20,1.40,0.40,0.10,1.50,48.20,281.60,424.10,226.00,132.10,10.40,3.70,1131.60
WEST MADHYA PRADESH,1932.00,0.00,2.90,12.70,2.60,1.80,57.00,467.00,128.30,289.80,24.80,1.40,0.00,988.30
WEST MADHYA PRADESH,1933.00,0.20,5.00,2.10,11.70,36.70,196.50,276.90,351.80,288.10,22.70,11.40,8.50,1211.60
WEST MADHYA PRADESH,1934.00,7.00,0.00,6.00,0.80,0.10,124.70,237.60,415.70,340.50,2.90,24.80,4.80,1164.90
WEST MADHYA PRADESH,1935.00,5.30,2.90,0.00,7.80,0.70,94.30,361.20,157.50,213.60,17.80,0.60,9.50,871.10
WEST MADHYA PRADESH,1936.00,2.60,6.00,17.50,2.50,11.20,192.20,152.80,211.60,198.40,0.60,104.10,1.60,901.20
WEST MADHYA PRADESH,1937.00,1.00,12.10,6.10,8.10,3.60,177.60,442.00,163.90,201.90,30.00,1.00,6.20,1053.40
WEST MADHYA PRADESH,1938.00,8.70,0.00,1.50,0.80,24.50,306.30,345.50,206.10,38.60,69.00,0.00,0.00,1001.20
WEST MADHYA PRADESH,1939.00,6.20,0.90,8.20,0.20,0.30,64.10,284.80,312.40,119.60,3.90,1.40,0.60,802.50
WEST MADHYA PRADESH,1940.00,10.40,4.50,6.10,1.80,10.80,157.60,393.90,347.70,63.90,40.80,23.60,3.80,1064.70
WEST MADHYA PRADESH,1941.00,19.20,19.90,5.50,0.70,2.10,52.70,195.60,349.80,93.00,0.90,0.00,0.00,739.40
WEST MADHYA PRADESH,1942.00,28.20,28.30,0.70,1.50,1.20,122.70,558.00,286.00,163.50,0.10,0.00,11.50,1201.70
WEST MADHYA PRADESH,1943.00,25.10,0.00,0.00,3.50,25.20,122.30,359.80,179.10,187.20,60.50,0.10,0.00,962.90
WEST MADHYA PRADESH,1944.00,15.80,14.80,34.10,2.60,0.80,87.90,500.60,519.50,118.70,49.20,1.10,2.60,1347.70
WEST MADHYA PRADESH,1945.00,22.20,0.00,0.00,3.60,3.20,190.30,377.40,235.90,211.10,3.60,0.00,0.00,1047.40
WEST MADHYA PRADESH,1946.00,0.00,10.90,0.10,3.00,3.20,256.80,341.40,387.50,100.40,5.90,117.90,23.60,1250.70
WEST MADHYA PRADESH,1947.00,18.30,3.90,2.30,3.80,1.90,48.10,319.50,350.50,282.20,14.00,3.50,16.70,1064.70
WEST MADHYA PRADESH,1948.00,36.60,6.70,0.70,0.90,0.70,145.00,382.50,369.70,225.80,17.80,61.10,0.20,1247.60
WEST MADHYA PRADESH,1949.00,0.00,3.40,0.40,0.30,19.70,90.30,326.90,137.20,334.70,50.80,2.40,0.00,966.20
WEST MADHYA PRADESH,1950.00,2.40,2.00,15.00,0.30,5.80,34.80,411.30,182.60,230.40,2.90,0.00,16.90,904.50
WEST MADHYA PRADESH,1951.00,5.30,0.40,6.00,0.50,3.50,88.00,231.70,205.50,85.50,18.90,4.40,0.00,649.70
WEST MADHYA PRADESH,1952.00,0.70,8.90,1.70,1.70,0.80,163.60,367.70,239.40,35.80,1.40,0.00,7.60,829.10
WEST MADHYA PRADESH,1953.00,19.10,0.00,0.00,2.00,1.10,72.60,273.00,304.20,107.10,14.50,0.00,0.10,793.70
WEST MADHYA PRADESH,1954.00,12.30,11.90,5.40,0.10,1.00,70.60,318.70,183.20,480.10,16.90,0.30,0.00,1100.70
WEST MADHYA PRADESH,1955.00,26.80,2.20,0.60,1.50,1.50,188.80,97.70,441.10,249.50,139.50,0.00,0.00,1149.20
WEST MADHYA PRADESH,1956.00,10.90,0.80,3.50,0.40,49.10,112.10,411.40,235.50,127.80,95.80,12.80,5.70,1065.80
WEST MADHYA PRADESH,1957.00,12.50,0.10,30.40,5.60,4.00,89.30,223.20,339.90,112.70,12.50,1.20,1.60,832.90
WEST MADHYA PRADESH,1958.00,3.20,1.30,1.40,3.20,0.90,82.50,383.60,284.00,271.10,57.70,10.10,0.70,1099.70
WEST MADHYA PRADESH,1959.00,23.00,0.10,0.20,4.00,22.00,78.90,395.50,325.80,254.30,70.70,7.00,0.00,1181.40
WEST MADHYA PRADESH,1960.00,25.20,0.00,12.40,1.40,6.60,132.50,203.20,392.90,53.60,53.20,0.00,1.50,882.30
WEST MADHYA PRADESH,1961.00,22.00,1.80,0.50,0.70,6.90,74.00,311.30,318.80,559.40,128.50,8.30,1.30,1433.70
WEST MADHYA PRADESH,1962.00,6.70,4.90,7.80,8.40,4.10,16.40,308.70,207.00,313.30,0.10,8.20,20.30,905.90
WEST MADHYA PRADESH,1963.00,6.10,5.50,2.50,3.00,3.90,71.00,235.20,363.10,155.40,26.80,30.60,2.20,905.40
WEST MADHYA PRADESH,1964.00,0.00,0.00,2.20,0.00,7.70,111.70,278.80,312.20,163.30,2.80,0.00,1.20,880.10
WEST MADHYA PRADESH,1965.00,4.80,0.70,1.60,2.00,0.60,31.10,270.80,142.50,124.00,5.90,1.00,9.60,594.70
WEST MADHYA PRADESH,1966.00,4.00,0.90,2.20,0.10,2.80,69.20,267.70,200.60,104.00,0.60,23.80,4.10,680.00
WEST MADHYA PRADESH,1967.00,0.00,0.00,31.90,2.50,0.90,125.90,223.50,253.80,222.20,2.30,0.10,82.50,945.60
WEST MADHYA PRADESH,1968.00,9.20,2.00,9.70,1.20,0.20,34.40,404.10,291.90,94.10,14.10,0.00,0.40,861.20
WEST MADHYA PRADESH,1969.00,5.70,0.30,0.00,0.20,0.80,47.90,393.40,395.90,226.50,0.00,45.80,0.30,1117.00
WEST MADHYA PRADESH,1970.00,19.90,12.10,8.30,0.50,12.20,254.40,186.50,346.60,265.80,6.80,0.00,0.00,1113.20
WEST MADHYA PRADESH,1971.00,5.40,2.00,1.20,2.80,17.70,183.90,446.90,220.30,209.60,45.60,0.20,0.00,1135.70
WEST MADHYA PRADESH,1972.00,0.10,3.70,0.10,0.10,1.90,92.00,161.50,421.30,74.40,3.90,10.10,1.10,770.30
WEST MADHYA PRADESH,1973.00,0.10,5.20,0.00,0.30,2.60,74.00,553.10,478.80,256.60,26.20,0.20,9.80,1406.90
WEST MADHYA PRADESH,1974.00,0.20,0.60,0.30,0.70,14.60,40.80,289.50,372.90,65.30,89.00,0.80,1.90,876.60
WEST MADHYA PRADESH,1975.00,1.20,3.40,0.60,0.20,3.40,136.20,265.40,357.70,245.30,51.00,0.00,0.30,1064.60
WEST MADHYA PRADESH,1976.00,7.30,0.70,3.40,3.80,8.40,158.90,261.30,350.50,183.30,1.20,46.80,2.00,1027.70
WEST MADHYA PRADESH,1977.00,2.50,5.30,4.90,3.00,10.30,157.30,265.30,316.10,188.80,12.50,35.20,1.60,1002.70
WEST MADHYA PRADESH,1978.00,3.50,15.70,5.50,4.00,0.00,138.00,318.70,409.30,61.80,7.30,21.90,17.50,1003.30
WEST MADHYA PRADESH,1979.00,21.30,35.20,8.50,0.20,9.30,110.10,195.70,260.00,34.90,6.10,97.70,2.80,781.90
WEST MADHYA PRADESH,1980.00,0.40,0.70,0.50,0.20,0.90,254.40,186.80,345.70,50.30,3.40,1.80,28.90,873.90
WEST MADHYA PRADESH,1981.00,4.30,0.40,10.10,0.10,10.70,118.10,268.70,297.20,122.50,20.60,19.10,18.40,890.20
WEST MADHYA PRADESH,1982.00,44.80,4.70,3.20,2.70,8.30,61.50,247.20,386.70,89.30,23.30,60.00,2.40,934.10
WEST MADHYA PRADESH,1983.00,4.80,0.60,0.10,13.70,13.90,88.30,238.20,364.40,291.50,55.20,0.00,1.10,1071.90
WEST MADHYA PRADESH,1984.00,15.20,6.10,0.00,0.10,0.00,63.50,165.30,536.00,60.30,12.50,0.00,0.50,859.50
WEST MADHYA PRADESH,1985.00,2.10,0.00,0.20,4.50,4.20,55.40,211.70,294.40,144.40,157.80,0.00,0.00,874.70
WEST MADHYA PRADESH,1986.00,9.50,40.50,2.50,0.20,5.30,129.80,470.60,237.50,33.40,6.50,0.10,1.20,937.10
WEST MADHYA PRADESH,1987.00,25.70,13.20,0.60,0.00,7.10,74.30,144.20,362.70,77.70,55.10,8.10,15.30,783.90
WEST MADHYA PRADESH,1988.00,3.50,0.60,2.20,5.10,4.70,136.00,313.60,278.90,146.50,59.50,0.40,0.10,951.20
WEST MADHYA PRADESH,1989.00,2.30,0.20,9.40,0.20,2.90,129.80,150.50,369.50,88.20,0.60,0.00,4.80,758.50
WEST MADHYA PRADESH,1990.00,0.70,9.30,1.30,1.00,29.40,161.20,265.00,384.20,258.30,23.20,2.80,7.60,1144.00
WEST MADHYA PRADESH,1991.00,0.10,3.60,1.30,3.30,1.30,96.40,344.70,262.20,25.10,0.00,3.80,3.60,745.50
WEST MADHYA PRADESH,1992.00,0.10,0.20,0.10,0.10,5.80,51.00,211.80,314.40,105.90,62.70,2.20,0.00,754.20
WEST MADHYA PRADESH,1993.00,0.00,5.00,7.20,0.60,2.90,113.50,337.70,236.90,300.50,22.10,1.30,4.10,1031.90
WEST MADHYA PRADESH,1994.00,14.70,5.40,0.20,5.50,1.30,221.10,352.90,385.80,187.20,2.60,2.90,0.00,1179.50
WEST MADHYA PRADESH,1995.00,14.70,0.80,15.60,1.40,1.30,67.20,320.20,252.10,163.60,19.60,0.00,8.10,864.70
WEST MADHYA PRADESH,1996.00,10.30,4.70,2.20,0.40,1.40,48.60,438.50,366.30,154.70,57.30,1.10,0.00,1085.40
WEST MADHYA PRADESH,1997.00,3.00,0.00,0.70,4.00,1.70,89.70,345.90,334.80,97.20,36.10,51.40,93.90,1058.30
WEST MADHYA PRADESH,1998.00,2.50,0.60,8.90,1.90,0.60,92.90,279.00,208.40,286.60,39.10,6.40,0.00,926.90
WEST MADHYA PRADESH,1999.00,0.90,31.00,0.00,0.00,4.50,127.00,284.00,188.00,330.80,86.20,0.30,0.00,1052.70
WEST MADHYA PRADESH,2000.00,0.10,NA,0.10,0.10,30.10,93.40,320.50,136.20,31.60,1.20,0.00,0.20,NA
WEST MADHYA PRADESH,2001.00,2.10,0.00,1.10,6.00,16.40,203.60,269.20,198.90,27.50,62.20,0.00,0.00,787.00
WEST MADHYA PRADESH,2002.00,0.40,19.70,1.50,1.70,3.90,138.90,46.90,317.70,141.00,5.90,5.90,0.80,684.10
WEST MADHYA PRADESH,2003.00,1.10,21.10,0.10,1.00,0.30,128.70,307.50,228.00,254.90,0.90,0.20,2.50,946.40
WEST MADHYA PRADESH,2004.00,16.80,0.00,0.00,0.40,4.80,83.70,218.00,421.90,55.70,43.70,2.20,0.80,848.10
WEST MADHYA PRADESH,2005.00,13.70,3.10,12.30,6.10,1.90,81.20,345.70,130.50,155.10,1.30,0.00,1.40,752.20
WEST MADHYA PRADESH,2006.00,0.00,0.00,44.30,3.30,22.80,74.50,299.00,501.90,198.10,13.70,8.60,3.00,1169.20
WEST MADHYA PRADESH,2007.00,1.70,11.50,2.60,0.60,14.60,99.90,305.60,220.60,138.30,0.00,10.50,0.60,806.50
WEST MADHYA PRADESH,2008.00,0.40,0.00,2.50,2.50,3.80,194.20,221.80,205.80,139.70,12.90,7.50,0.00,791.10
WEST MADHYA PRADESH,2009.00,5.50,0.00,0.10,1.30,6.50,56.80,320.30,172.70,139.60,89.90,65.10,19.10,877.00
WEST MADHYA PRADESH,2010.00,2.20,5.40,0.80,0.10,0.40,62.20,258.50,291.50,136.10,13.60,4.60,0.80,776.30
WEST MADHYA PRADESH,2011.00,0.00,1.70,0.10,1.80,3.60,241.50,306.70,343.30,165.00,0.20,0.00,0.00,1063.90
WEST MADHYA PRADESH,2012.00,6.20,0.00,0.00,0.90,3.10,48.20,439.20,341.20,194.30,2.10,0.00,0.00,1035.20
WEST MADHYA PRADESH,2013.00,1.70,31.10,8.50,2.80,0.40,263.70,485.10,432.60,98.90,68.70,0.30,2.40,1396.30
WEST MADHYA PRADESH,2014.00,25.60,34.40,4.60,1.40,1.40,30.60,337.40,211.00,192.60,7.00,3.00,15.80,864.90
WEST MADHYA PRADESH,2015.00,40.20,6.40,53.50,13.30,2.00,154.10,428.20,276.60,55.60,11.00,0.30,1.00,1042.30
EAST MADHYA PRADESH,1901.00,48.50,38.10,15.70,10.70,6.20,61.00,367.50,589.20,189.90,5.90,0.00,0.00,1332.70
EAST MADHYA PRADESH,1902.00,14.90,8.90,0.00,3.60,2.70,28.00,411.90,227.00,236.60,17.00,27.60,6.10,984.20
EAST MADHYA PRADESH,1903.00,5.60,2.90,0.30,0.90,37.50,67.50,261.40,366.70,257.40,177.90,0.00,0.00,1178.10
EAST MADHYA PRADESH,1904.00,2.00,15.30,48.20,0.00,8.60,109.90,443.20,316.60,135.60,44.80,3.20,16.90,1144.20
EAST MADHYA PRADESH,1905.00,15.90,8.00,14.30,12.30,10.20,34.40,292.40,243.30,250.90,2.90,0.00,1.60,886.00
EAST MADHYA PRADESH,1906.00,12.10,28.30,30.80,0.00,3.50,226.10,444.20,190.10,417.00,7.10,1.70,8.80,1369.70
EAST MADHYA PRADESH,1907.00,7.00,103.10,4.50,30.50,5.10,90.90,221.90,512.30,20.10,0.00,13.00,1.20,1009.60
EAST MADHYA PRADESH,1908.00,18.20,17.00,9.40,1.40,3.40,117.70,528.90,588.60,127.50,13.00,0.40,5.00,1430.60
EAST MADHYA PRADESH,1909.00,19.80,16.30,5.30,72.40,6.20,208.50,387.00,240.50,123.60,0.20,0.00,42.20,1122.00
EAST MADHYA PRADESH,1910.00,10.00,0.10,0.20,2.60,9.60,221.30,225.60,377.50,258.00,49.00,68.30,0.00,1222.20
EAST MADHYA PRADESH,1911.00,22.70,0.80,15.90,0.80,3.90,204.70,175.90,362.60,296.40,62.90,50.50,0.00,1197.10
EAST MADHYA PRADESH,1912.00,8.40,46.00,0.20,4.80,3.10,35.60,460.40,373.50,165.80,1.00,49.20,2.50,1150.60
EAST MADHYA PRADESH,1913.00,1.30,58.40,22.70,0.00,24.20,201.60,262.50,281.30,63.10,2.70,0.70,17.70,936.40
EAST MADHYA PRADESH,1914.00,0.10,9.30,56.10,19.80,21.30,107.60,544.50,339.80,138.40,8.40,1.90,2.80,1250.10
EAST MADHYA PRADESH,1915.00,16.20,36.70,52.60,8.30,10.40,178.20,378.40,416.20,159.70,116.20,6.70,2.80,1382.30
EAST MADHYA PRADESH,1916.00,0.00,26.60,0.10,2.20,6.30,286.00,250.50,452.70,253.20,177.40,25.20,0.00,1480.20
EAST MADHYA PRADESH,1917.00,5.80,39.30,25.40,6.40,63.20,223.80,396.40,466.30,345.90,63.00,0.00,3.80,1639.30
EAST MADHYA PRADESH,1918.00,1.20,6.50,2.30,1.20,29.10,233.10,191.90,331.90,102.90,0.20,18.70,11.50,930.50
EAST MADHYA PRADESH,1919.00,120.70,29.70,10.80,9.20,23.20,158.90,479.80,713.00,105.60,82.30,10.80,3.30,1747.10
EAST MADHYA PRADESH,1920.00,12.20,1.70,17.00,6.30,12.70,93.80,426.40,237.80,91.60,0.10,0.00,0.00,899.50
EAST MADHYA PRADESH,1921.00,24.40,3.40,0.00,0.50,0.00,216.60,255.10,379.50,251.60,0.90,0.00,0.00,1132.10
EAST MADHYA PRADESH,1922.00,39.10,6.10,0.50,2.50,0.90,132.70,459.20,321.00,231.10,6.60,35.00,3.20,1238.00
EAST MADHYA PRADESH,1923.00,5.10,9.80,20.00,2.10,2.30,27.20,466.70,676.30,193.40,31.50,0.20,9.20,1443.90
EAST MADHYA PRADESH,1924.00,29.40,9.00,7.20,1.10,1.40,43.50,547.30,377.70,244.60,29.90,13.80,10.50,1315.30
EAST MADHYA PRADESH,1925.00,0.10,0.00,0.00,0.20,29.80,191.90,575.00,287.60,204.00,11.70,53.80,0.30,1354.50
EAST MADHYA PRADESH,1926.00,21.10,3.10,49.20,41.00,31.00,26.30,327.20,551.40,538.70,135.90,1.20,0.90,1726.80
EAST MADHYA PRADESH,1927.00,8.40,18.70,44.40,1.80,2.50,100.10,430.40,382.80,93.60,67.10,77.70,8.40,1235.90
EAST MADHYA PRADESH,1928.00,15.70,52.80,9.10,1.00,2.50,152.70,475.00,185.00,63.10,96.60,0.00,53.50,1106.90
EAST MADHYA PRADESH,1929.00,30.00,17.40,0.20,11.20,1.70,94.30,524.90,399.20,103.00,17.70,0.00,47.90,1247.40
EAST MADHYA PRADESH,1930.00,2.10,3.50,3.00,31.30,6.90,134.00,597.90,268.40,109.20,33.90,5.20,8.50,1203.90
EAST MADHYA PRADESH,1931.00,13.70,29.50,9.00,3.30,3.20,69.60,294.50,458.10,290.90,151.60,16.20,2.60,1342.20
EAST MADHYA PRADESH,1932.00,0.00,22.50,13.90,2.40,6.30,105.10,534.50,198.00,242.80,22.50,3.10,0.00,1150.90
EAST MADHYA PRADESH,1933.00,8.40,44.00,18.80,29.50,74.20,143.80,360.60,321.10,294.40,61.40,8.90,3.30,1368.40
EAST MADHYA PRADESH,1934.00,15.90,0.10,10.50,2.20,0.20,228.50,320.70,447.10,395.10,19.90,20.90,12.10,1473.30
EAST MADHYA PRADESH,1935.00,21.50,17.20,0.20,19.10,0.50,88.30,624.40,292.60,200.60,2.40,0.20,12.90,1279.90
EAST MADHYA PRADESH,1936.00,10.20,31.60,22.00,10.40,15.70,233.30,421.90,415.20,217.00,49.00,71.80,6.10,1504.20
EAST MADHYA PRADESH,1937.00,0.10,59.70,11.20,43.50,2.40,186.90,465.50,344.70,179.40,100.00,3.60,1.10,1398.00
EAST MADHYA PRADESH,1938.00,52.30,11.50,6.40,2.60,22.30,300.70,403.40,322.00,158.20,94.30,0.00,0.00,1373.80
EAST MADHYA PRADESH,1939.00,36.40,19.30,20.00,6.40,0.00,186.60,496.00,393.90,180.80,7.90,0.00,0.00,1347.20
EAST MADHYA PRADESH,1940.00,3.40,15.90,16.00,6.60,10.60,117.00,447.20,431.00,81.90,35.00,2.80,25.40,1192.80
EAST MADHYA PRADESH,1941.00,30.00,35.70,15.20,3.10,8.10,124.80,190.20,300.50,111.20,9.20,0.00,0.10,828.10
EAST MADHYA PRADESH,1942.00,40.80,79.80,10.20,5.00,0.90,166.40,605.60,381.80,196.50,1.20,0.00,20.10,1508.40
EAST MADHYA PRADESH,1943.00,115.60,1.80,0.00,10.70,28.50,119.20,421.80,386.50,238.30,58.80,1.30,0.00,1382.40
EAST MADHYA PRADESH,1944.00,29.60,68.40,87.30,10.70,1.80,103.10,533.70,379.50,150.50,50.50,6.30,5.70,1427.00
EAST MADHYA PRADESH,1945.00,42.50,0.70,0.00,30.00,6.00,224.90,410.00,287.10,256.20,26.60,0.00,2.20,1286.30
EAST MADHYA PRADESH,1946.00,0.00,23.20,0.90,13.50,8.10,346.00,376.30,480.80,95.60,32.60,108.90,8.60,1494.30
EAST MADHYA PRADESH,1947.00,50.50,26.50,19.60,1.70,2.40,91.40,487.90,438.70,269.50,29.30,0.30,1.80,1419.50
EAST MADHYA PRADESH,1948.00,66.10,11.00,3.60,3.20,1.20,189.20,355.80,371.20,302.80,22.60,103.80,0.00,1430.40
